,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,ambient_temperature,time,Capacity,Cycle
22,3.350031700963659,-4.024142573843693,54.543888462765125,3.995,1.417,995.656,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.347334057627536,-4.023911117203293,54.5967204926245,3.995,1.4140000000000001,1005.984,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.345335529549652,-4.029581554780258,54.6460301297046,3.995,1.412,1016.375,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.342587452464218,-4.02224747781698,54.67487958100346,3.995,1.409,1026.719,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.340051885342853,-4.024640450171061,54.784898948784914,3.995,1.407,1037.016,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.337168370644059,-4.02342004139259,54.83716510772996,3.995,1.404,1047.422,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.3345142136715022,-4.022956673855842,54.8426737207512,3.995,1.401,1057.766,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.331985074652872,-4.022985741781062,54.92066184615954,3.995,1.399,1068.109,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.329371338990519,-4.026324044100365,54.971504349330395,3.995,1.396,1078.5,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.326449053133816,-4.022004807042612,55.05518833888334,3.995,1.393,1088.844,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.323495829390508,-4.023182446220792,55.074781811275315,3.995,1.391,1099.203,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.320956475831935,-4.021999072190471,55.12661200461239,3.995,1.389,1109.547,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.317800581199177,-4.024101744299328,55.180808517756766,3.995,1.385,1119.859,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.315035795284769,-4.025170674884614,55.177339348193826,3.995,1.383,1130.281,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.311948654088155,-4.021604350537874,55.26152733918121,3.995,1.379,1140.609,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.308774061503621,-4.022245997670262,55.31404542014187,3.995,1.376,1151.063,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.305804793805225,-4.026337771552277,55.42664100725969,3.995,1.373,1161.422,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.302589040029159,-4.025626163467677,55.49509484603321,3.995,1.37,1171.828,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.299254942053409,-4.025069006421649,55.52434853361411,3.995,1.367,1182.297,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.295939187184794,-4.023592947159149,55.574515807499466,3.995,1.363,1192.688,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.292492704927316,-4.023654591449833,55.688576149334395,3.995,1.3599999999999999,1203.031,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.289153381880756,-4.024469543573689,55.72555083626629,3.995,1.357,1213.375,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.285425897841334,-4.024622083068768,55.76698297202955,3.995,1.353,1223.703,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.2815742328396,-4.022669903974144,55.81541897831493,3.995,1.348,1234.078,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.277940109504824,-4.024503519907918,55.88124355397757,3.995,1.345,1244.406,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.274092447997289,-4.025087202673979,55.94067034238246,3.995,1.341,1254.781,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.270041044301388,-4.024736824775952,56.064160358800855,3.995,1.337,1265.125,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.26621097811067,-4.025430102668649,56.10084878245503,3.995,1.333,1275.484,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.261728915027387,-4.027159270706832,56.15787477868496,3.995,1.328,1285.828,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.257265144431004,-4.024593456425004,56.246501310629704,3.995,1.324,1296.188,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.252989358023382,-4.025803646435988,56.268320599626044,3.995,1.32,1306.531,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.248089811315296,-4.026291974516723,56.33791435903087,3.995,1.315,1316.938,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.243202365343133,-4.024195024342386,56.40124789047201,3.995,1.31,1327.297,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.237753000673684,-4.022032384072988,56.49679944528262,3.995,1.306,1337.703,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.232263995801223,-4.022803390042894,56.56092427016448,3.995,1.3,1348.109,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.226683732271225,-4.024460069197852,56.64051044761127,3.995,1.294,1358.484,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.220237913820909,-4.025233942380326,56.70570844598907,3.995,1.288,1368.906,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.213936392479008,-4.023932989300685,56.78588814360854,3.995,1.282,1379.203,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.206264736024005,-4.0220203866689594,56.91588651805173,3.995,1.275,1389.578,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.198765719750064,-4.023153658573697,56.9086350147001,3.995,1.267,1399.938,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.189830143807547,-4.024753603436645,57.02690368529394,3.995,1.2530000000000001,1410.313,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.180107937525101,-4.024712865553977,57.132340442404036,3.995,1.246,1420.609,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.169276483258043,-4.023832068909434,57.233999355323505,3.995,1.236,1430.922,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.156433161133651,-4.024287844245618,57.34335746589413,3.995,1.224,1441.297,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.141861402583285,-4.022997073150712,57.49086681958206,3.995,1.211,1451.734,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.124842534958059,-4.023883944025631,57.5293520763702,3.995,1.196,1462.219,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.104561480112029,-4.025817474162721,57.58448450846363,3.995,1.177,1472.563,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.080949343374635,-4.022289521980924,57.716057804463674,3.995,1.156,1482.859,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.052842634591881,-4.025263693067658,57.80501654230107,3.995,1.131,1493.188,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.018907193503878,-4.023825670626,57.952958805518094,3.995,1.1,1503.547,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.978640658733762,-4.02452073676754,58.05337437105846,3.995,1.064,1513.891,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.9293769313008733,-4.019556410456778,58.24675588707299,3.995,1.021,1524.297,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.869284030827362,-4.024144911000692,58.39623443506545,3.995,0.968,1534.781,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.792873715750604,-4.027195201897372,58.535443961247964,3.995,0.901,1545.266,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.689995254113825,-4.027574012035956,58.83051566334565,3.995,0.8170000000000001,1555.75,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.5467434068529773,-4.025528275262597,58.97840893192676,3.995,0.7010000000000001,1566.234,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.328904966928754,-4.024259487655121,59.24509850789667,3.995,0.532,1576.781,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,1.9997716378675752,-3.989143282253981,59.578724167631364,3.995,0.275,1587.281,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,2.954501097607123,-0.000489780617283,59.85361379605442,0.0006000000000000001,0.0,1598.0,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.124599128246941,0.000408323978589,59.90492726798961,0.0006000000000000001,0.0,1608.828,43,"2009 04 14,13:36:17",1.7224270683625882,22
22,3.219780772648932,-0.002165345556428,59.72819636826332,0.0006000000000000001,0.0,1619.656,43,"2009 04 14,13:36:17",1.7224270683625882,22
23,4.200575845698052,-0.0006573309928200001,44.735306086378706,0.0004,0.0,0.0,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,4.200792247486221,-0.0018262495363650002,44.74796707774604,0.0006000000000000001,4.216,9.343000000000004,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.887536599003319,-4.023189475809947,44.791416260924414,3.995,1.943,20.468000000000004,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.860529103532235,-4.024410985393085,44.88294148403108,3.995,1.944,30.843,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.839525857183583,-4.023086919483179,45.067982543677395,3.995,1.9300000000000002,41.25,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.821671002594575,-4.02648468938502,45.23379408489281,3.995,1.912,51.64,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.805802803659437,-4.025962662834676,45.442253177716665,3.995,1.897,62.031,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.79148781109607,-4.023448805152046,45.650715138760745,3.995,1.881,72.437,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.778608319352987,-4.023583870266212,45.829462667263535,3.995,1.865,82.843,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.766400159006548,-4.024794561013253,46.03944692217005,3.995,1.851,93.23400000000001,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.75513712964328,-4.024318715743219,46.2202166786921,3.995,1.838,103.656,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.744840069213716,-4.023210944431193,46.42039182325821,3.995,1.824,114.031,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.735097425004144,-4.021936901354397,46.60441882952926,3.995,1.8130000000000002,124.42099999999999,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.726098509522561,-4.023642029074816,46.81514968028067,3.995,1.804,134.796,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.717530048706223,-4.024080120295216,46.97386070520768,3.995,1.795,145.187,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.7091881511964093,-4.024294923627439,47.148161827521534,3.995,1.786,155.609,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.701276399196071,-4.024336611802246,47.32141159995839,3.995,1.778,165.984,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.69335517045958,-4.023820734244992,47.503840736035336,3.995,1.77,176.34300000000002,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.6851999427569533,-4.024455045396918,47.66834204604437,3.995,1.762,186.75,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.677517072110828,-4.023721837939877,47.86704174613526,3.995,1.755,197.14,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.6698947562055473,-4.024977024247537,48.03024337202921,3.995,1.748,207.562,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.6626970127355998,-4.02415605547289,48.21665179073715,3.995,1.74,218.046,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.655765114734437,-4.023149055048465,48.35775470053133,3.995,1.733,228.453,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.649124315755434,-4.023375405616668,48.508410467940664,3.995,1.726,238.859,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.642375354794678,-4.025043496203678,48.68913785295115,3.995,1.718,249.25,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.63610682583615,-4.025330928267364,48.80605585707594,3.995,1.712,259.687,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.629765693454699,-4.023013586922309,48.92368990454742,3.995,1.704,270.062,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.623417769162417,-4.023833673840306,49.07181961989885,3.995,1.6960000000000002,280.515,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.6174669988879593,-4.025058336241121,49.218679010704484,3.995,1.69,290.937,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.611470255806119,-4.024575722212385,49.31399964902831,3.995,1.6840000000000002,301.421,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.605309400574281,-4.022572850250488,49.420063836609295,3.995,1.677,311.796,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.5992383407141633,-4.023555127292901,49.59109129202502,3.995,1.67,322.187,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.593343744993239,-4.022977610066109,49.65056125961471,3.995,1.662,332.625,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.587537350838523,-4.022633455690258,49.736911140156415,3.995,1.655,343.046,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.581532178502869,-4.026760279582331,49.84585529235361,3.995,1.649,353.437,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.575621368331369,-4.024617344141022,49.93878824759195,3.995,1.643,363.906,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.569974806600778,-4.023388295652964,50.03149288173131,3.995,1.637,374.312,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.564214536582793,-4.026255936597711,50.15094084493953,3.995,1.631,384.734,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.558536325116172,-4.02497546924539,50.24409318938267,3.995,1.625,395.14,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.5529146544991708,-4.023534630494308,50.349738908809776,3.995,1.619,405.593,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.5472858196726,-4.024220263425804,50.40930709771688,3.995,1.613,416.062,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.542046533293166,-4.024421879772266,50.49481289013864,3.995,1.607,426.5,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.536444877819693,-4.025867906826238,50.55345769569185,3.995,1.6019999999999999,436.968,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.5309866101973633,-4.022776484198755,50.653632443323,3.995,1.597,447.375,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.5258126650209602,-4.024312572063654,50.74566854662959,3.995,1.591,457.765,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.520759144737471,-4.023921353552883,50.85372425033701,3.995,1.5859999999999999,468.171,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.5153634915084773,-4.023761787378939,50.903830103259146,3.995,1.581,478.531,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.51039184090409,-4.024216257972564,51.029436976886515,3.995,1.576,488.937,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.505289980732762,-4.024919765467706,51.11058251026003,3.995,1.5710000000000002,499.281,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.500443609706799,-4.026419315557075,51.20145157679453,3.995,1.566,509.718,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.495819684370555,-4.024148994964029,51.2626019882947,3.995,1.562,520.109,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.490872690459374,-4.02534455729333,51.3452499482697,3.995,1.558,530.546,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.486088527995029,-4.026485978192476,51.44028837512435,3.995,1.553,540.953,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.481789051676302,-4.024704550860413,51.495455260456275,3.995,1.549,551.406,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.476993089360851,-4.025208077960549,51.585857329744286,3.995,1.545,561.781,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.472196789312126,-4.022979145055897,51.685156804845114,3.995,1.541,572.187,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.468095298170775,-4.024285010961655,51.771467377160704,3.995,1.537,582.593,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.463656265212352,-4.02363542177376,51.86501478694708,3.995,1.533,593.015,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.459470124776331,-4.023904270284516,51.95274235613056,3.995,1.529,603.437,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.455213651604933,-4.025195664102091,52.06206852613484,3.995,1.525,613.89,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.451101686046717,-4.023362885194466,52.14325405135024,3.995,1.522,624.359,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.447179737472943,-4.023543981954746,52.19118118969787,3.995,1.5190000000000001,634.796,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.443163082101762,-4.023922001526813,52.289816275402565,3.995,1.5150000000000001,645.187,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.4394233312181433,-4.023332269457843,52.31675847101203,3.995,1.512,655.562,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.435598908341156,-4.02539793520438,52.40396088661542,3.995,1.509,665.984,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.432024853716312,-4.021494774843684,52.46251536711341,3.995,1.505,676.359,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.42860872672677,-4.022723197097032,52.56758064346604,3.995,1.502,686.703,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.4249541308624263,-4.024497317354299,52.63328566683619,3.995,1.498,697.125,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.421528173097201,-4.023520941082177,52.735986049573675,3.995,1.495,707.562,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.418046553013848,-4.022515421534536,52.82344313435294,3.995,1.492,718.031,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.415052184358401,-4.024878517120655,52.87525237726001,3.995,1.4889999999999999,728.39,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.411732974701313,-4.02384136963043,52.96800451308581,3.995,1.4849999999999999,738.765,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.408651196607465,-4.022856146027045,53.01528457732479,3.995,1.483,749.187,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.405552291391927,-4.022319827713773,53.06912054426796,3.995,1.48,759.562,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.402807019928392,-4.022412029339293,53.12589458140228,3.995,1.477,770.015,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.400076704259474,-4.0225933599067,53.178789452153914,3.995,1.473,780.515,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.3972320173505173,-4.0249752277103,53.269832807909346,3.995,1.471,791.0,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.39459398556585,-4.023247352634175,53.37587439363439,3.995,1.468,801.437,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.3915407082721982,-4.021491483205438,53.45833039030622,3.995,1.465,811.906,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.389176166547982,-4.022319131434317,53.51483251455732,3.995,1.463,822.296,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.386459189543083,-4.02351673165482,53.56083786859161,3.995,1.46,832.718,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.38386738751026,-4.024791591287523,53.646340972661186,3.995,1.457,843.156,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.381422122265929,-4.024800799543073,53.70731558885621,3.995,1.455,853.593,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.3792661478950903,-4.023519393825194,53.791055823699296,3.995,1.452,864.062,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.3761790814003643,-4.023481251724106,53.852144879574695,3.995,1.449,874.421,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.373908587864743,-4.024716577527529,53.95986470111305,3.995,1.447,884.828,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.371703327757349,-4.024135887832208,53.94648981201982,3.995,1.444,895.312,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.369092592960247,-4.026483381257301,54.091258724587014,3.995,1.442,905.734,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.366502241976615,-4.023953041328548,54.12072988719195,3.995,1.44,916.078,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.364480263949311,-4.024877234883906,54.17540394375031,3.995,1.437,926.515,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.361744403356783,-4.023243788366148,54.24717348129927,3.995,1.433,936.984,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.359297683524452,-4.024527480312328,54.31615551772144,3.995,1.431,947.343,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.356999393882508,-4.026651943063426,54.33976254046246,3.995,1.428,957.781,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.354432022096261,-4.022712287794402,54.47145179389431,3.995,1.425,968.203,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.352055476782839,-4.022264101703187,54.5295887086661,3.995,1.423,978.593,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.349449003309405,-4.0233405311869,54.582423104665644,3.995,1.42,989.0,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.346993935059472,-4.024032765603913,54.64465834498753,3.995,1.417,999.437,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.344521811939231,-4.021541420894571,54.649137945649144,3.995,1.4140000000000001,1009.765,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.341735603627009,-4.025364010181176,54.75589431459788,3.995,1.411,1020.218,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.339401119785263,-4.024456910672277,54.85244041862001,3.995,1.408,1030.703,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.336548304601989,-4.025455642648058,54.83275394642888,3.995,1.405,1041.109,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.334020232342504,-4.025292517062263,54.84742825219045,3.995,1.403,1051.515,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.3313270901307552,-4.02650720565128,54.965832089371204,3.995,1.4,1061.906,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.3285706023033113,-4.024992513216976,54.983495944666736,3.995,1.397,1072.296,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.325819097414342,-4.025426137216346,55.05283238226173,3.995,1.395,1082.671,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.322947092000672,-4.024937475014193,55.13102245667835,3.995,1.392,1093.156,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.320077833798481,-4.024375381653678,55.13286303598778,3.995,1.389,1103.578,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.316898531304455,-4.024679340926429,55.237678955687635,3.995,1.387,1114.078,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.313893779091999,-4.023181904431077,55.275411732763324,3.995,1.385,1124.531,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.311003101385842,-4.022990592989847,55.345095539697304,3.995,1.381,1134.984,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.308094000160582,-4.025924089613635,55.37825131437047,3.995,1.377,1145.375,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.304783239255571,-4.023664803365452,55.45628029626465,3.995,1.374,1155.765,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.301213141618995,-4.024003369151431,55.53181586285502,3.995,1.37,1166.203,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.297948397408348,-4.023492127323128,55.59655752274108,3.995,1.367,1176.625,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.2946942379804423,-4.022867876769518,55.69024461352197,3.995,1.363,1187.015,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.291020239897613,-4.023984866087619,55.722975474709344,3.995,1.3599999999999999,1197.453,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.287679576058117,-4.025510012421582,55.817158897824584,3.995,1.357,1207.843,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.283975427255249,-4.024435513527417,55.82036887410737,3.995,1.353,1218.25,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.280238938623638,-4.023823506719085,55.885809201613625,3.995,1.35,1228.718,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.27618472298255,-4.027766402722573,55.99362667216845,3.995,1.347,1239.125,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.272059109336558,-4.022882711156373,56.04995946226843,3.995,1.343,1249.5,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.268336950516378,-4.024782644685652,56.101482823140465,3.995,1.339,1259.937,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.264017980580952,-4.025052149317136,56.0974554918592,3.995,1.335,1270.39,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.259619562121747,-4.023166810199045,56.14068873910637,3.995,1.33,1280.812,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.255052308194544,-4.023389980458058,56.21642119041862,3.995,1.326,1291.218,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.2505655423471183,-4.024755491972589,56.30217362098704,3.995,1.321,1301.64,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.245726872772546,-4.021590227900488,56.405587459282664,3.995,1.316,1312.14,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.240573943802201,-4.022248428955104,56.45807322603216,3.995,1.311,1322.593,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.235105153201653,-4.025950929574584,56.545022643453805,3.995,1.305,1332.984,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.229322774925297,-4.025359427969434,56.67153407300136,3.995,1.296,1343.406,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.223670743688364,-4.025049561426709,56.76055054996895,3.995,1.29,1353.812,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.217084563725771,-4.024154813303127,56.7844851380138,3.995,1.284,1364.25,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.210166874598834,-4.024305096716044,56.87788657686283,3.995,1.278,1374.64,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.20270720791766,-4.023793370898066,56.96683320881882,3.995,1.271,1385.015,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.194450972599347,-4.023546733670347,57.01315841469875,3.995,1.264,1395.453,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.184804836481253,-4.023712184280457,57.13907117783,3.995,1.256,1405.875,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.174496319018206,-4.024962117098425,57.1673449311332,3.995,1.246,1416.25,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.162627930466052,-4.024305836436136,57.31788945532343,3.995,1.236,1426.625,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.148783807213685,-4.023138707658206,57.38141893948122,3.995,1.224,1437.078,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.133314296000103,-4.022882377861233,57.480024608661346,3.995,1.209,1447.437,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.114594610627207,-4.023179781037806,57.56711034223437,3.995,1.192,1457.953,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.092093787696628,-4.026788331959536,57.72296158536315,3.995,1.172,1468.421,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.065376440093198,-4.023013296305293,57.8413273743013,3.995,1.148,1478.906,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,3.033487366849547,-4.026061885797771,57.95994323979495,3.995,1.119,1489.312,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,2.9956674317492133,-4.025075479196058,58.05197433063001,3.995,1.084,1499.703,43,"2009 04 14,16:39:25",1.7184213765608032,23
23,2.949622080718741,-4.024956170159283,58.204422058155025,3.995,1.044,1510.093,43,"2009 04 14,16:39:25",1.7184213765608032,23
